feature,shap_share_mean,shap_share_std,n_windows
DPCERA3M086SBEA_lag12,0.3562961177928919,0.0646556621866275,7
RPI_lag12,0.23252345627494542,0.07971491033423636,7
INDPRO_lag12,0.1207500834255165,0.042813632700448793,7
CPIAUCSL_lag12,0.0959354161331557,0.038030303130628315,7
SP500_lag12,0.0749425471409617,0.006570534152256901,7
BUSLOANS_lag12,0.06474684182917637,0.016875848670000818,7
M2SL_lag12,0.023764638259746656,0.026301294274404013,7
USREC_lag12,0.021641502122746414,0.0019147151622015421,7
TB3MS_lag12,0.003939945115477364,0.00027485117974489844,7
OILPRICEX_lag12,0.002777674261148818,0.0009080081085362614,7
UNRATE_lag12,0.002681777644233169,0.0003771772665163074,7
