feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.2180449333484334,0.05687389947656513,4
USREC_lag12,0.20380776732083547,0.24550137924192203,4
DPCERA3M086SBEA_lag12,0.2021832273611651,0.11705206310394296,4
INDPRO_lag12,0.140253819576323,0.06599716272830385,4
RPI_lag12,0.11732286003245787,0.062214885558203384,4
BUSLOANS_lag12,0.055126498779759045,0.02950283036420531,4
TB3MS_lag12,0.032158570252423184,0.03908288045856748,4
CPIAUCSL_lag12,0.015393458955712402,0.010426964150691595,4
OILPRICEX_lag12,0.01034482581272533,0.004499679450864839,4
M2SL_lag12,0.00536403856016524,0.004170609748071225,4
