feature,ratio_mean,ratio_std,n_windows
TB3MS_lag12,1.027485756847662,0.0056967455690054136,3
OILPRICEX_lag12,1.0053609968661699,0.0017065673517869594,3
INDPRO_lag12,1.0011963719968948,0.00768196857371982,3
M2SL_lag12,1.000033190307988,0.00011103880140814269,3
CPIAUCSL_lag12,0.9999213320241042,8.386947272196164e-05,3
BUSLOANS_lag12,0.9996702747770915,0.0007753309096807915,3
DPCERA3M086SBEA_lag12,0.9980582399750332,0.004139813061809279,3
RPI_lag12,0.9952642644513711,0.0022271827416393605,3
SP500_lag12,0.9353724565058436,0.036331133360423144,3
USREC_lag12,0.9064054263157995,0.08426642440503895,3
