feature,ratio_mean,ratio_std,n_windows
USREC_lag12,1.0340095310561972,0.020067668636412746,3
UNRATE_lag12,1.0095087983631361,0.01077155122921928,3
INDPRO_lag12,1.0065916515987707,0.006560830036372697,3
RPI_lag12,1.0026544275667753,0.001274653819759099,3
CPIAUCSL_lag12,0.9998637909788245,9.650480452876216e-05,3
BUSLOANS_lag12,0.999121970077607,0.016086053941970137,3
TB3MS_lag12,0.9944208117952139,0.00604165268080448,3
OILPRICEX_lag12,0.9893311318449481,0.0031916219859336615,3
M2SL_lag12,0.9770846763876871,0.010518009557590639,3
DPCERA3M086SBEA_lag12,0.9558325838481029,0.01880971965662527,3
SP500_lag12,0.9438169938855342,0.04589400805977284,3
