feature,shap_share_mean,shap_share_std,n_windows
UNRATE_lag12,0.18643177091407317,0.06875515413083719,11
SP500_lag12,0.17334323561131515,0.07975693378160313,11
DPCERA3M086SBEA_lag12,0.12435584049331685,0.04365961133640685,11
INDPRO_lag12,0.12033462023390626,0.04213391581455356,11
TB3MS_lag12,0.0985291941242039,0.053759857742830125,11
BUSLOANS_lag12,0.09186210246573343,0.051855473543524676,11
USREC_lag12,0.07794652961009715,0.07285785561837098,11
M2SL_lag12,0.0481701690083124,0.07751321654842008,11
OILPRICEX_lag12,0.04172896876678861,0.030780437440374793,11
RPI_lag12,0.02602493816994445,0.030048446105769473,11
CPIAUCSL_lag12,0.011272630602308627,0.011052153269384723,11
