feature,shap_share_mean,shap_share_std,n_windows
USREC_lag6,0.35121700131299677,0.22998846545513849,12
INDPRO_lag6,0.22486379929771225,0.11088446398705144,12
BUSLOANS_lag6,0.12046087352107633,0.06537883612813969,12
DPCERA3M086SBEA_lag6,0.06696858495184964,0.04380395223988615,12
M2SL_lag6,0.049283051150100475,0.04264757132990029,12
RPI_lag6,0.0475878962030666,0.028032905493209255,12
TB3MS_lag6,0.04191640802445772,0.1220442267659948,12
CPIAUCSL_lag6,0.038439706257676835,0.04145201115677453,12
SP500_lag6,0.03829171465472996,0.035107233924167945,12
OILPRICEX_lag6,0.020970964626333428,0.012844806904889983,12
