feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.35357758430692615,0.1552396678455096,4
USREC_lag12,0.18909870361872913,0.10922613335764526,4
DPCERA3M086SBEA_lag12,0.15060274085405048,0.10642010457184684,4
RPI_lag12,0.11419356098690794,0.10625591066731686,4
INDPRO_lag12,0.07695972589084815,0.00914458391785397,4
BUSLOANS_lag12,0.03746681406204076,0.005349924295954989,4
CPIAUCSL_lag12,0.02885016760311549,0.04764272727611902,4
TB3MS_lag12,0.025174811573885826,0.013536774779964785,4
M2SL_lag12,0.014596434057789884,0.014261930294899668,4
OILPRICEX_lag12,0.009479457045706203,0.002819184587157634,4
