feature,shap_share_mean,shap_share_std,n_windows
INDPRO_lag12,0.1959162132334069,0.022648262882819122,4
SP500_lag12,0.19003710524214476,0.046538952804447274,4
TB3MS_lag12,0.15516368512910017,0.042262376074224214,4
DPCERA3M086SBEA_lag12,0.11212096259033018,0.02502042294795161,4
BUSLOANS_lag12,0.1002076809883134,0.05280855936007485,4
CPIAUCSL_lag12,0.0752803657694962,0.12055779377377811,4
RPI_lag12,0.05871329757199322,0.02292296087648418,4
USREC_lag12,0.04064248498537036,0.02379257723842677,4
OILPRICEX_lag12,0.0403252242926156,0.04507305461670103,4
M2SL_lag12,0.03159298019722921,0.02262694301130291,4
