feature,shap_share_mean,shap_share_std,n_windows
TB3MS_lag24,0.3537043972637193,0.2905872188099813,7
BUSLOANS_lag24,0.1021327054377902,0.06998122992102533,7
INDPRO_lag24,0.08691017241864699,0.04086533811357265,7
RPI_lag24,0.08598549378210395,0.04512631344497953,7
DPCERA3M086SBEA_lag24,0.07512034571356604,0.050100181532199854,7
USREC_lag24,0.07057774108621566,0.06308528240261656,7
OILPRICEX_lag24,0.06877229156890174,0.04499776963060504,7
CPIAUCSL_lag24,0.065771796195525,0.04339706040908862,7
SP500_lag24,0.0550645504882793,0.03603350613298716,7
M2SL_lag24,0.035960506045251805,0.040930372248571836,7
