feature,ratio_mean,ratio_std,n_windows
USREC_lag24,1.0507237649301782,0.0342237326251035,3
RPI_lag24,1.017725085931021,0.015761459461096,3
TB3MS_lag24,1.0146993112650626,0.0137055395313322,3
CPIAUCSL_lag24,1.0121551263726587,0.0037854294037569,3
DPCERA3M086SBEA_lag24,1.0049333554943876,0.0025421697119773,3
M2SL_lag24,1.0000661370002697,0.0001138791378876,3
SP500_lag24,0.999863318379885,0.0001164708747908,3
INDPRO_lag24,0.999784216281134,0.0025545624416287,3
OILPRICEX_lag24,0.9996428702552674,0.0005028289024854,3
BUSLOANS_lag24,0.9969686022799624,0.0005432731760967,3
