feature,shap_share_mean,shap_share_std,n_windows
INDPRO_lag6,0.3059046218048513,0.03302793019055664,11
DPCERA3M086SBEA_lag6,0.18478624528362902,0.01708392409950267,11
M2SL_lag6,0.16362135892078533,0.06804183606096012,11
BUSLOANS_lag6,0.11630053995206949,0.01107305995286073,11
CPIAUCSL_lag6,0.10421967402009304,0.02109416510066679,11
RPI_lag6,0.04720057942979151,0.021824434793026218,11
SP500_lag6,0.03996095675019669,0.005298833123411023,11
USREC_lag6,0.02437060404643128,0.0028350660671581313,11
UNRATE_lag6,0.007882008905850616,0.0014035545650857109,11
OILPRICEX_lag6,0.0031322923609850947,0.002128107819984058,11
TB3MS_lag6,0.0026211185253166647,0.0002217310587894128,11
