feature,ratio_mean,ratio_std,n_windows
TB3MS_lag12,1.078947206902802,0.022864657591208815,2
BUSLOANS_lag12,1.0053993245916837,0.006338081431163489,2
CPIAUCSL_lag12,0.999955231165628,0.0003781562320525067,2
M2SL_lag12,0.9994420872072866,0.0005215491605456979,2
OILPRICEX_lag12,0.9985559138663558,0.00011907741718714115,2
RPI_lag12,0.978507327187788,0.0036592374969938724,2
INDPRO_lag12,0.9590131203297165,0.02523061668343629,2
DPCERA3M086SBEA_lag12,0.9565305909763533,9.76029051005245e-05,2
SP500_lag12,0.9300074647476819,0.0228228862228253,2
USREC_lag12,0.8961534202701322,0.03794196543942935,2
