feature,ratio_mean,ratio_std,n_windows
TB3MS_lag12,1.0211429822982663,0.01461867142295209,3
USREC_lag12,1.018202996026323,0.021095111749363942,3
OILPRICEX_lag12,1.0009229792966985,0.0012968652354003619,3
INDPRO_lag12,1.000788636695467,0.0009612741458527847,3
BUSLOANS_lag12,1.0000092233943256,6.018656998896206e-05,3
CPIAUCSL_lag12,1.0000030978499355,7.576883781936687e-06,3
M2SL_lag12,0.9999859501039383,1.0027149476121465e-05,3
DPCERA3M086SBEA_lag12,0.9996259667630828,0.00043744198777318063,3
RPI_lag12,0.9993694905076685,0.000835147698491561,3
SP500_lag12,0.979006072141959,0.016879304923118933,3
