feature,ratio_mean,ratio_std,n_windows
DPCERA3M086SBEA_lag36,1.0370954618478425,0.019065460851499738,2
RPI_lag36,1.0255457058253055,0.019705454777958376,2
M2SL_lag36,1.0142921964676541,0.014292196467654117,2
CPIAUCSL_lag36,1.0065868534605455,0.00015825739053410004,2
OILPRICEX_lag36,1.0038819306568159,0.0038819306568159684,2
SP500_lag36,1.0034884002661708,0.003488400266170699,2
USREC_lag36,1.0012157060200257,0.001215706020025742,2
INDPRO_lag36,1.0006520311691514,0.0006520311691512459,2
BUSLOANS_lag36,0.9961929348933527,0.0038070651066473005,2
TB3MS_lag36,0.9513280054093901,0.00648886714544783,2
