unique_id,model_label,model_name,partition,mae,coverage,width,n,perm_mae_top1_feature,perm_mae_top1,perm_dev_top1_feature,perm_dev_top1,shap_share_top1_feature,shap_share_top1
UNRATE,RIDGE,RIDGE,1990-1999,0.3287656613094218,0.8083333333333333,1.0390068865496485,120,TB3MS_lag6,1.0097764884533955,USREC_lag6,1.0544595568275268,USREC_lag6,0.3809124759150161
UNRATE,LGBM,LGBM,1990-1999,0.34264225622643213,0.7583333333333333,1.0696178333889748,120,INDPRO_lag6,1.0111996757769062,INDPRO_lag6,1.0668608282516525,UNRATE_lag6,0.3043672957231425
