feature,shap_share_mean,shap_share_std,n_windows
CPIAUCSL_lag36,0.31358686928210316,0.13177196866301083,12
RPI_lag36,0.20186754946491772,0.03164199900559261,12
DPCERA3M086SBEA_lag36,0.19832689494269887,0.10684420751791357,12
INDPRO_lag36,0.1048660228948961,0.07248367581995098,12
M2SL_lag36,0.08425843973538856,0.03778361060940298,12
BUSLOANS_lag36,0.053663641638766295,0.03979637504815915,12
SP500_lag36,0.020509236884838574,0.009352830196648447,12
USREC_lag36,0.012417968397142149,0.004151088880937134,12
UNRATE_lag36,0.006347225770652038,0.001876201906191867,12
OILPRICEX_lag36,0.0027333453473869715,0.0019146849864265338,12
TB3MS_lag36,0.0014228056412095627,0.0005271835157987905,12
