feature,shap_share_mean,shap_share_std,n_windows
USREC_lag12,0.49822807469799835,0.11304422607275985,4
SP500_lag12,0.277417115751559,0.12527911251182802,4
TB3MS_lag12,0.10611460904025918,0.0737492053669258,4
DPCERA3M086SBEA_lag12,0.036150516121581544,0.016143448599243826,4
INDPRO_lag12,0.03399768028254993,0.008241741628274369,4
RPI_lag12,0.021476822158885536,0.008850306985416162,4
BUSLOANS_lag12,0.012492452352347888,0.008938952116792867,4
OILPRICEX_lag12,0.01095136242179577,0.006485107948167675,4
M2SL_lag12,0.0016212358263076724,0.0015212072193654712,4
CPIAUCSL_lag12,0.0015501313467151648,0.0004224704046683341,4
