feature,ratio_mean,ratio_std,n_windows
INDPRO_lag6,1.0111996757769062,0.017261591052866742,3
CPIAUCSL_lag6,1.0044328457891076,0.004541453132026281,3
BUSLOANS_lag6,1.0031038111826054,0.0026606996348957183,3
SP500_lag6,1.0024786347469499,0.0030039221113504666,3
TB3MS_lag6,1.0014436388022023,0.0016263024243443457,3
RPI_lag6,1.0008651098675028,0.0012234501075650472,3
OILPRICEX_lag6,1.0008610306228285,0.001217681184422769,3
M2SL_lag6,1.000268048082078,0.00024848377990773857,3
DPCERA3M086SBEA_lag6,0.9988844088164525,0.001577684181836885,3
USREC_lag6,0.976810117355391,0.13964852112354775,3
UNRATE_lag6,0.9719879696787531,0.04635901703105867,3
