feature,shap_share_mean,shap_share_std,n_windows
INDPRO_lag1,0.15923504179450879,0.09099523693077438,12
TB3MS_lag1,0.15842737109676958,0.048573325395146055,12
SP500_lag1,0.151530120949202,0.030022898052876605,12
M2SL_lag1,0.1291174500823062,0.0651538997407144,12
RPI_lag1,0.1188998408273318,0.02773409538073389,12
USREC_lag1,0.09515933366135361,0.08042809048043265,12
CPIAUCSL_lag1,0.06153012071197536,0.034739308432983576,12
OILPRICEX_lag1,0.058755070580261255,0.050638284365487826,12
BUSLOANS_lag1,0.04215592305090629,0.028923140842215613,12
DPCERA3M086SBEA_lag1,0.025189727245385058,0.019827783311143227,12
