feature,ratio_mean,ratio_std,n_windows
USREC_lag6,1.2086784251495732,0.028832613862710778,3
INDPRO_lag6,1.0010689355092097,0.001092296490960063,3
SP500_lag6,1.0007322771886462,0.0005889612291111404,3
M2SL_lag6,0.9998883251655283,8.1345240194581e-05,3
RPI_lag6,0.9998871809419932,0.0002457997981052775,3
DPCERA3M086SBEA_lag6,0.9998771448399039,0.00022007806346174792,3
CPIAUCSL_lag6,0.9998179615283548,0.00014690163673267308,3
BUSLOANS_lag6,0.9994156256726977,0.0017142649344073866,3
TB3MS_lag6,0.9993917491027778,0.0003609438185948973,3
OILPRICEX_lag6,0.998356041420728,0.0007768467954429616,3
