feature,ratio_mean,ratio_std,n_windows
TB3MS_lag12,1.004443271557856,0.0044432715578558435,2
BUSLOANS_lag12,1.0041459509927346,0.004145950992734515,2
CPIAUCSL_lag12,0.9995817758803243,0.00041822411967573636,2
M2SL_lag12,0.9993922725891075,0.0006077274108925446,2
RPI_lag12,0.9980037552485029,0.001996244751497067,2
OILPRICEX_lag12,0.9960046453157547,0.003995354684245334,2
INDPRO_lag12,0.9841032277653422,0.02517728654475959,2
USREC_lag12,0.9790310164311626,0.024309113819305395,2
SP500_lag12,0.9520776993276926,0.04618660293872878,2
DPCERA3M086SBEA_lag12,0.941672884950568,0.05449467999467866,2
