feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.2695660996890145,0.10458598206681534,7
DPCERA3M086SBEA_lag12,0.19808462535416,0.06396060239911472,7
INDPRO_lag12,0.1908797533556094,0.06916368147294856,7
USREC_lag12,0.08176107182252924,0.04016153496000658,7
TB3MS_lag12,0.07381881799792248,0.06926982618570819,7
BUSLOANS_lag12,0.055868663577179824,0.05001065679580449,7
RPI_lag12,0.05188822103659681,0.03053279092509402,7
OILPRICEX_lag12,0.03136534521960334,0.038662068199058874,7
CPIAUCSL_lag12,0.023837738692874776,0.029623345112024222,7
M2SL_lag12,0.022929663254509614,0.026123672086478533,7
