feature,shap_share_mean,shap_share_std,n_windows
USREC_lag12,0.24277176334048803,0.23883749066042292,11
SP500_lag12,0.23500464410294927,0.08774538281861535,11
DPCERA3M086SBEA_lag12,0.204055665815276,0.15991597925680276,11
INDPRO_lag12,0.12745940964130664,0.07027409179005704,11
RPI_lag12,0.06844648026515499,0.05627260444699429,11
BUSLOANS_lag12,0.06052009833634768,0.03994317976620351,11
TB3MS_lag12,0.0297941135448332,0.030379672893971914,11
M2SL_lag12,0.012303254618502147,0.014191616462791285,11
OILPRICEX_lag12,0.01171683259887496,0.012769883889381684,11
CPIAUCSL_lag12,0.007927737736267228,0.008719382658257243,11
