feature,ratio_mean,ratio_std,n_windows
CPIAUCSL_lag36,1.02976744993912,0.03592506678806704,3
TB3MS_lag36,1.0218326050421194,0.052165220069126515,3
RPI_lag36,1.0151627812956059,0.010970574475426416,3
DPCERA3M086SBEA_lag36,1.0089989675137605,0.009085214256016888,3
USREC_lag36,1.0066425575523252,0.00939399497934181,3
INDPRO_lag36,1.0066373428739137,0.00629795527400731,3
M2SL_lag36,1.003312625159272,0.009940112904318312,3
OILPRICEX_lag36,1.0019438652565695,0.002700516758751375,3
BUSLOANS_lag36,0.9947130792720547,0.0062393172284472475,3
SP500_lag36,0.9936588065806728,0.005378761775065247,3
