feature,shap_share_mean,shap_share_std,n_windows
UNRATE_lag36,0.31599938002653577,0.27436749008709965,12
USREC_lag36,0.16120667152857168,0.1284656507030397,12
CPIAUCSL_lag36,0.09640772013086794,0.15047680137771224,12
DPCERA3M086SBEA_lag36,0.08124853614396436,0.11641590770518472,12
TB3MS_lag36,0.07929837595662155,0.08492025545061078,12
RPI_lag36,0.06959056174901697,0.08587283594822118,12
INDPRO_lag36,0.06130936778050633,0.07970218106929872,12
SP500_lag36,0.04773109888890917,0.07734408649436099,12
M2SL_lag36,0.036995230588554896,0.05035107296405128,12
BUSLOANS_lag36,0.026744095107774802,0.040745998949367215,12
OILPRICEX_lag36,0.023468962098676553,0.04099489108767647,12
