feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.321457489369114,0.1350179922864546,12
USREC_lag12,0.2620397997148382,0.19137910794530885,12
DPCERA3M086SBEA_lag12,0.13523411914873432,0.14394484770591393,12
INDPRO_lag12,0.08242362301351037,0.04929107170899804,12
RPI_lag12,0.06944475735703785,0.07685767523226324,12
BUSLOANS_lag12,0.05835490986708,0.04946523298143292,12
TB3MS_lag12,0.030012059559504898,0.02228970022050724,12
M2SL_lag12,0.017456971102438237,0.023814841234170627,12
CPIAUCSL_lag12,0.012146483378271568,0.030102316574110555,12
OILPRICEX_lag12,0.011429787489470497,0.010241485627927814,12
