series_id,date,cutoff,y_obs,y_hat_ridge,y_hat_ridge_lo_95,y_hat_ridge_hi_95
UNRATE,1994-11-01,1994-10-01,-1.0,-1.0733497481666592,-2.8233497481666596,0.676650251833341
UNRATE,1994-12-01,1994-11-01,-1.0,-1.184291216945482,-2.759291216945482,0.39070878305451806
UNRATE,1995-01-01,1994-12-01,-1.0,-0.9132904112266863,-2.5257904112266867,0.6992095887733139
UNRATE,1995-02-01,1995-01-01,-1.1999999999999993,-0.6619083873902272,-2.0369083873902265,0.7130916126097724
UNRATE,1995-03-01,1995-02-01,-1.0999999999999996,-0.3007931476173974,-1.5882931476173983,0.9867068523826034
UNRATE,1995-04-01,1995-03-01,-0.6000000000000005,-0.1512002684454247,-1.4012002684454248,1.0987997315545752
UNRATE,1995-05-01,1995-04-01,-0.5,-0.17324585389633246,-1.8107458538963326,1.4642541461036678
UNRATE,1995-06-01,1995-05-01,-0.5,-0.09467505781577856,-1.682175057815778,1.492824942184221
UNRATE,1995-07-01,1995-06-01,-0.39999999999999947,-0.18547616941780803,-1.885476169417808,1.514523830582192
UNRATE,1995-08-01,1995-07-01,-0.2999999999999998,-0.18824403346778446,-1.8882440334677846,1.5117559665322158
UNRATE,1995-09-01,1995-08-01,-0.3000000000000007,-0.31197666434940274,-1.8994766643494014,1.2755233356505962
UNRATE,1995-10-01,1995-09-01,-0.2999999999999998,-0.39418566976491765,-2.031685669764917,1.2433143302350818
UNRATE,1995-11-01,1995-10-01,0.0,-0.48671570242164636,-1.7617157024216463,0.7882842975783535
UNRATE,1995-12-01,1995-11-01,0.09999999999999964,-0.4494347160945748,-1.8369347160945753,0.9380652839054255
UNRATE,1996-01-01,1995-12-01,0.0,-0.38887252555825047,-1.4513725255582508,0.6736274744417501
UNRATE,1996-02-01,1996-01-01,0.09999999999999964,-0.2430237295993804,-1.3555237295993798,0.8694762704006189
UNRATE,1996-03-01,1996-02-01,0.09999999999999964,-0.4150307491326474,-1.1400307491326465,0.30996925086735155
UNRATE,1996-04-01,1996-03-01,-0.20000000000000018,-0.4532071330675209,-0.74070713306752,-0.16570713306752183
UNRATE,1996-05-01,1996-04-01,0.0,-0.6063724662738855,-1.243872466273885,0.031127533726113765
UNRATE,1996-06-01,1996-05-01,-0.2999999999999998,-0.6139824297760862,-1.0014824297760865,-0.2264824297760859
UNRATE,1996-07-01,1996-06-01,-0.20000000000000018,-0.6844655314550117,-1.034465531455012,-0.33446553145501123
UNRATE,1996-08-01,1996-07-01,-0.6000000000000005,-0.4964903956911749,-0.9339903956911749,-0.058990395691174924
UNRATE,1996-09-01,1996-08-01,-0.39999999999999947,-0.4364586792691185,-0.8864586792691177,0.013541320730880657
UNRATE,1996-10-01,1996-09-01,-0.2999999999999998,-0.32914119649687257,-0.9041411964968722,0.24585880350312705
UNRATE,1996-11-01,1996-10-01,-0.1999999999999993,-0.4204802262936394,-0.9204802262936393,0.0795197737063606
UNRATE,1996-12-01,1996-11-01,-0.1999999999999993,-0.3301321059880923,-1.1426321059880926,0.48236789401190794
UNRATE,1997-01-01,1996-12-01,-0.2999999999999998,-0.4578687524932499,-1.2703687524932503,0.35463124750675046
UNRATE,1997-02-01,1997-01-01,-0.2999999999999998,-0.39857173941485663,-1.1610717394148564,0.3639282605851431
UNRATE,1997-03-01,1997-02-01,-0.2999999999999998,-0.54716728841103,-1.1471672884110298,0.05283271158896963
UNRATE,1997-04-01,1997-03-01,-0.5,-0.46632686129182865,-0.7538268612918284,-0.1788268612918289
UNRATE,1997-05-01,1997-04-01,-0.6999999999999993,-0.40666568549072585,-1.0566656854907253,0.24333431450927362
UNRATE,1997-06-01,1997-05-01,-0.2999999999999998,-0.25511173676278437,-0.9301117367627846,0.4198882632372158
UNRATE,1997-07-01,1997-06-01,-0.5999999999999996,-0.3223519990704218,-0.997351999070422,0.3526480009295785
UNRATE,1997-08-01,1997-07-01,-0.2999999999999998,-0.4587447815783572,-0.921244781578358,0.0037552184216436135
UNRATE,1997-09-01,1997-08-01,-0.2999999999999998,-0.40993453441585614,-0.8974345344158554,0.07756546558414312
UNRATE,1997-10-01,1997-09-01,-0.5,-0.3386203094789125,-0.8386203094789124,0.16137969052108753
UNRATE,1997-11-01,1997-10-01,-0.8000000000000007,-0.39068396564166413,-1.3656839656416642,0.584316034358336
UNRATE,1997-12-01,1997-11-01,-0.7000000000000002,-0.5020850607123728,-1.5645850607123726,0.560414939287627
UNRATE,1998-01-01,1997-12-01,-0.7000000000000002,-0.4041119629394374,-1.3666119629394373,0.5583880370605626
UNRATE,1998-02-01,1998-01-01,-0.6000000000000005,-0.366745193048048,-1.416745193048048,0.6832548069519517
UNRATE,1998-03-01,1998-02-01,-0.5,-0.34355173856784266,-1.5935517385678417,0.9064482614321564
UNRATE,1998-04-01,1998-03-01,-0.7999999999999998,-0.34342673994743395,-1.2059267399474334,0.5190732600525655
UNRATE,1998-05-01,1998-04-01,-0.5,-0.3375467461560772,-0.8750467461560778,0.19995325384392332
UNRATE,1998-06-01,1998-05-01,-0.5,-0.34520237688842725,-0.5452023768884274,-0.14520237688842708
UNRATE,1998-07-01,1998-06-01,-0.40000000000000036,-0.36715337546735366,-0.6421533754673536,-0.09215337546735375
UNRATE,1998-08-01,1998-07-01,-0.2999999999999998,-0.3385625550000981,-0.526062555000099,-0.1510625550000972
UNRATE,1998-09-01,1998-08-01,-0.3000000000000007,-0.2571378392085107,-0.3446378392085105,-0.1696378392085109
UNRATE,1998-10-01,1998-09-01,-0.20000000000000018,-0.1154170643419555,-0.290417064341955,0.059582935658043984
UNRATE,1998-11-01,1998-10-01,-0.1999999999999993,-0.25598568661758114,-0.7309856866175819,0.2190143133824196
UNRATE,1998-12-01,1998-11-01,-0.2999999999999998,-0.33175913348290714,-0.9692591334829072,0.3057408665170929
UNRATE,1999-01-01,1998-12-01,-0.2999999999999998,-0.46139178738441744,-1.2113917873844173,0.28860821261558234
UNRATE,1999-02-01,1999-01-01,-0.1999999999999993,-0.3825332811129043,-0.9450332811129047,0.17996671888709614
UNRATE,1999-03-01,1999-02-01,-0.5,-0.3892198454793223,-0.9642198454793219,0.1857801545206773
UNRATE,1999-04-01,1999-03-01,0.0,-0.3974954638830013,-1.2599954638830009,0.4650045361169982
UNRATE,1999-05-01,1999-04-01,-0.20000000000000018,-0.3776757554212899,-0.8526757554212891,0.0973242445787093
UNRATE,1999-06-01,1999-05-01,-0.20000000000000018,-0.4031697173527591,-0.8781697173527591,0.0718302826472409
UNRATE,1999-07-01,1999-06-01,-0.20000000000000018,-0.4298076824836397,-0.7048076824836396,-0.1548076824836398
UNRATE,1999-08-01,1999-07-01,-0.2999999999999998,-0.41838277377863575,-0.780882773778636,-0.055882773778635486
UNRATE,1999-09-01,1999-08-01,-0.39999999999999947,-0.4003809659661551,-0.7003809659661556,-0.10038096596615448
UNRATE,1999-10-01,1999-09-01,-0.40000000000000036,-0.4160826701168095,-0.6035826701168089,-0.22858267011681005
UNRATE,1999-11-01,1999-10-01,-0.3000000000000007,-0.4179165551454524,-0.8679165551454533,0.03208344485454845
UNRATE,1999-12-01,1999-11-01,-0.40000000000000036,-0.4304368902544138,-0.8804368902544146,0.01956310974558706
UNRATE,2000-01-01,1999-12-01,-0.2999999999999998,-0.416832157561952,-0.8668321575619529,0.03316784243804882
UNRATE,2000-02-01,2000-01-01,-0.3000000000000007,-0.40763093981801163,-0.6826309398180123,-0.13263093981801094
UNRATE,2000-03-01,2000-02-01,-0.20000000000000018,-0.3981096311474468,-0.598109631147447,-0.19810963114744662
UNRATE,2000-04-01,2000-03-01,-0.5,-0.4084216605213723,-0.8834216605213723,0.06657833947862768
UNRATE,2000-05-01,2000-04-01,-0.20000000000000018,-0.4154913721178383,-0.7029913721178381,-0.12799137211783856
UNRATE,2000-06-01,2000-05-01,-0.2999999999999998,-0.39428954214512235,-0.8817895421451215,0.0932104578548768
UNRATE,2000-07-01,2000-06-01,-0.2999999999999998,-0.36093865955361903,-0.635938659553619,-0.08593865955361912
UNRATE,2000-08-01,2000-07-01,-0.10000000000000053,-0.36841105880995056,-0.6684110588099503,-0.06841105880995074
UNRATE,2000-09-01,2000-08-01,-0.30000000000000027,-0.3594275544961346,-0.4469275544961344,-0.2719275544961348
UNRATE,2000-10-01,2000-09-01,-0.19999999999999973,-0.3640099407706108,-0.551509940770611,-0.17650994077061055
UNRATE,2000-11-01,2000-10-01,-0.19999999999999973,-0.3543155770430935,-0.6543155770430942,-0.05431557704309281
UNRATE,2000-12-01,2000-11-01,-0.10000000000000009,-0.3768725052525177,-0.8643725052525185,0.11062749474748312
UNRATE,2001-01-01,2000-12-01,0.20000000000000018,-0.3402850006053937,-0.740285000605394,0.05971499939460667
UNRATE,2001-02-01,2001-01-01,0.10000000000000053,-0.17488863622484746,-0.6623886362248481,0.31261136377515325
UNRATE,2001-03-01,2001-02-01,0.2999999999999998,-0.0818342732792598,-0.4443342732792602,0.2806657267207406
UNRATE,2001-04-01,2001-03-01,0.6000000000000005,0.004583856706581846,-0.47041614329341813,0.4795838567065819
UNRATE,2001-05-01,2001-04-01,0.2999999999999998,0.3139318174836045,-0.28606818251639515,0.9139318174836042
UNRATE,2001-06-01,2001-05-01,0.5,0.23605163582736285,-0.05144836417263701,0.5235516358273627
UNRATE,2001-07-01,2001-06-01,0.5999999999999996,0.16336174768381667,-0.1241382523161832,0.45086174768381654
UNRATE,2001-08-01,2001-07-01,0.8000000000000007,0.2383130033589224,-0.036686996641077524,0.5133130033589223
UNRATE,2001-09-01,2001-08-01,1.1,0.47677157162545974,0.38927157162545994,0.5642715716254595
UNRATE,2001-10-01,2001-09-01,1.4,0.6821738558852897,0.5821738558852887,0.7821738558852906
UNRATE,2001-11-01,2001-10-01,1.6,0.8392142609904855,0.7517142609904849,0.926714260990486
UNRATE,2001-12-01,2001-11-01,1.8000000000000003,0.14740426375510526,-0.040095736244895736,0.3349042637551063
UNRATE,2002-01-01,2001-12-01,1.5,0.10859218124994013,-0.32890781875005987,0.5460921812499402
UNRATE,2002-02-01,2002-01-01,1.5,-0.08168523508603284,-0.44418523508603325,0.2808147649139675
UNRATE,2002-03-01,2002-02-01,1.4000000000000004,-0.07309070250817026,-0.5480907025081696,0.401909297491829
UNRATE,2002-04-01,2002-03-01,1.5,0.10119290575479509,-0.9238070942452054,1.1261929057547957
UNRATE,2002-05-01,2002-04-01,1.5,0.20654653124224276,-0.08095346875775711,0.4940465312422426
UNRATE,2002-06-01,2002-05-01,1.2999999999999998,0.03338978095280967,-0.5916102190471905,0.6583897809528098
UNRATE,2002-07-01,2002-06-01,1.2000000000000002,0.008328033052362988,-0.7041719669476368,0.7208280330523628
UNRATE,2002-08-01,2002-07-01,0.7999999999999998,0.19737423457964373,-0.690125765420357,1.0848742345796445
UNRATE,2002-09-01,2002-08-01,0.7000000000000002,0.4184483942700601,-0.8190516057299397,1.65594839427006
UNRATE,2002-10-01,2002-09-01,0.40000000000000036,0.3905555050925721,-1.2094444949074272,1.9905555050925716
UNRATE,2002-11-01,2002-10-01,0.40000000000000036,0.45005530581397046,-1.32494469418603,2.225055305813971
UNRATE,2002-12-01,2002-11-01,0.2999999999999998,0.4539147568839478,-1.4085852431160533,2.3164147568839484
UNRATE,2003-01-01,2002-12-01,0.09999999999999964,0.5764428030525854,-1.1610571969474148,2.3139428030525857
UNRATE,2003-02-01,2003-01-01,0.20000000000000018,0.6187684126181366,-1.0062315873818632,2.2437684126181368
UNRATE,2003-03-01,2003-02-01,0.20000000000000018,0.46819421625420976,-1.0943057837457912,2.0306942162542105
UNRATE,2003-04-01,2003-03-01,0.09999999999999964,0.2603852365745706,-1.3271147634254297,1.8478852365745708
UNRATE,2003-05-01,2003-04-01,0.2999999999999998,0.14044545633582586,-1.709554543664174,1.9904454563358258
UNRATE,2003-06-01,2003-05-01,0.5,0.387765122006785,-1.0122348779932149,1.787765122006785
UNRATE,2003-07-01,2003-06-01,0.40000000000000036,0.5839861997628151,-0.8410138002371849,2.008986199762815
UNRATE,2003-08-01,2003-07-01,0.39999999999999947,0.606375464295972,-0.4936245357040284,1.7063754642959723
UNRATE,2003-09-01,2003-08-01,0.39999999999999947,0.5121146290670723,-0.6378853709329284,1.6621146290670727
UNRATE,2003-10-01,2003-09-01,0.2999999999999998,0.5073706888632546,-1.0676293111367454,2.082370688863255
UNRATE,2003-11-01,2003-10-01,-0.10000000000000053,0.5397863141028921,-1.110213685897108,2.189786314102892
UNRATE,2003-12-01,2003-11-01,-0.2999999999999998,0.6447334230154352,-1.1677665769845649,2.457233423015435
UNRATE,2004-01-01,2003-12-01,-0.09999999999999964,0.6009831301646835,-0.8365168698353166,2.0384831301646833
UNRATE,2004-02-01,2004-01-01,-0.3000000000000007,0.5754748852006516,-0.5745251147993482,1.7254748852006516
UNRATE,2004-03-01,2004-02-01,-0.10000000000000053,0.5320152829159339,-0.6304847170840658,1.6945152829159338
UNRATE,2004-04-01,2004-03-01,-0.40000000000000036,0.5027507839294979,-0.5847492160705023,1.5902507839294981
UNRATE,2004-05-01,2004-04-01,-0.5,0.45539251765770766,-0.36960748234229196,1.2803925176577073
UNRATE,2004-06-01,2004-05-01,-0.7000000000000002,0.20730955948418828,-0.6926904405158117,1.1073095594841882
UNRATE,2004-07-01,2004-06-01,-0.7000000000000002,0.08235185555856639,-0.5426481444414337,0.7073518555585665
UNRATE,2004-08-01,2004-07-01,-0.6999999999999993,-0.09871533367895613,-0.2987153336789571,0.10128466632104483
UNRATE,2004-09-01,2004-08-01,-0.6999999999999993,0.007298248918922001,-0.380201751081079,0.394798248918923
UNRATE,2004-10-01,2004-09-01,-0.5,-0.12822865300356473,-0.915728653003565,0.6592713469964354
UNRATE,2004-11-01,2004-10-01,-0.39999999999999947,-0.4494574398208912,-1.8869574398208915,0.9880425601791091
UNRATE,2004-12-01,2004-11-01,-0.2999999999999998,-0.4862514480583789,-2.311251448058379,1.3387485519416211
UNRATE,2005-01-01,2004-12-01,-0.40000000000000036,-0.5658998410939136,-2.4408998410939136,1.3091001589060864
UNRATE,2005-02-01,2005-01-01,-0.1999999999999993,-0.25903642828023477,-1.9965364282802356,1.4784635717197658
UNRATE,2005-03-01,2005-02-01,-0.5999999999999996,-0.13352389970803247,-1.6960238997080328,1.428976100291968
UNRATE,2005-04-01,2005-03-01,-0.39999999999999947,-0.1312118949622285,-1.8687118949622292,1.6062881050377722
UNRATE,2005-05-01,2005-04-01,-0.5,-0.09807934260047296,-1.998079342600473,1.8019206573995272
UNRATE,2005-06-01,2005-05-01,-0.5999999999999996,-0.050777048154746665,-2.1007770481547468,1.9992229518452536
UNRATE,2005-07-01,2005-06-01,-0.5,-0.35521720490162134,-2.2177172049016214,1.5072827950983787
UNRATE,2005-08-01,2005-07-01,-0.5,-0.571226194499864,-2.3337261944998637,1.1912738055001357
UNRATE,2005-09-01,2005-08-01,-0.40000000000000036,-0.4019513693526253,-1.7644513693526247,0.960548630647374
UNRATE,2005-10-01,2005-09-01,-0.5,-0.42424556353457665,-1.5242455635345769,0.6757544364654235
UNRATE,2005-11-01,2005-10-01,-0.40000000000000036,-0.3699510355699414,-1.1324510355699413,0.39254896443005854
UNRATE,2005-12-01,2005-11-01,-0.5,-0.4060577640205842,-1.1060577640205844,0.293942235979416
UNRATE,2006-01-01,2005-12-01,-0.5999999999999996,-0.46639035147673574,-1.1288903514767359,0.19610964852326435
UNRATE,2006-02-01,2006-01-01,-0.6000000000000005,-0.5035885650960772,-0.8910885650960774,-0.11608856509607701
UNRATE,2006-03-01,2006-02-01,-0.5,-0.567501770208129,-1.305001770208129,0.16999822979187096
UNRATE,2006-04-01,2006-03-01,-0.5,-0.35942180097914667,-0.9594218009791471,0.24057819902085376
UNRATE,2006-05-01,2006-04-01,-0.5,-0.32896580331285197,-0.9289658033128516,0.2710341966871477
UNRATE,2006-06-01,2006-05-01,-0.40000000000000036,-0.336385181356164,-1.323885181356164,0.6511148186438359
UNRATE,2006-07-01,2006-06-01,-0.2999999999999998,-0.38664360431035655,-1.5616436043103565,0.7883563956896437
UNRATE,2006-08-01,2006-07-01,-0.20000000000000018,-0.3255920066743909,-1.4005920066743907,0.7494079933256088
UNRATE,2006-09-01,2006-08-01,-0.5,-0.21232895845450148,-1.2748289584545003,0.8501710415454974
UNRATE,2006-10-01,2006-09-01,-0.5999999999999996,-0.2304271333161065,-1.130427133316106,0.6695728666838929
UNRATE,2006-11-01,2006-10-01,-0.5,-0.3194416299695293,-1.0194416299695295,0.38055837003047077
UNRATE,2006-12-01,2006-11-01,-0.5,-0.3952264338772368,-0.7702264338772363,-0.020226433877237382
UNRATE,2007-01-01,2006-12-01,-0.10000000000000053,-0.4222585745454085,-0.7097585745454084,-0.13475857454540863
UNRATE,2007-02-01,2007-01-01,-0.2999999999999998,-0.41248319122131066,-0.8749831912213116,0.05001680877869025
UNRATE,2007-03-01,2007-02-01,-0.2999999999999998,-0.4304315315279293,-0.7179315315279283,-0.1429315315279302
UNRATE,2007-04-01,2007-03-01,-0.20000000000000018,-0.4086415581584978,-0.7961415581584973,-0.021141558158498275
UNRATE,2007-05-01,2007-04-01,-0.1999999999999993,-0.38852620034084706,-0.4885262003408467,-0.2885262003408474
UNRATE,2007-06-01,2007-05-01,0.0,-0.35397728591659366,-0.5414772859165938,-0.16647728591659355
UNRATE,2007-07-01,2007-06-01,0.0,-0.3621426684761766,-0.7371426684761769,0.012857331523823734
UNRATE,2007-08-01,2007-07-01,-0.10000000000000053,-0.21019917379856998,-0.67269917379857,0.25230082620143
UNRATE,2007-09-01,2007-08-01,0.20000000000000018,-0.13557401180441742,-0.4230740118044164,0.15192598819558156
UNRATE,2007-10-01,2007-09-01,0.2999999999999998,-0.004595255864207226,-0.20459525586420652,0.19540474413579206
UNRATE,2007-11-01,2007-10-01,0.20000000000000018,0.0748542424019491,-0.02514575759805132,0.17485424240194952
UNRATE,2007-12-01,2007-11-01,0.5999999999999996,0.07148297406342413,-0.0285170259365764,0.17148297406342466
UNRATE,2008-01-01,2007-12-01,0.40000000000000036,0.2777333449863021,-0.009766655013697667,0.5652333449863018
UNRATE,2008-02-01,2008-01-01,0.40000000000000036,0.33312493383033154,0.13312493383033058,0.5331249338303324
UNRATE,2008-03-01,2008-02-01,0.6999999999999993,0.6711901813080012,0.28369018130800083,1.0586901813080016
UNRATE,2008-04-01,2008-03-01,0.5,0.5543500507935872,0.17935005079358768,0.9293500507935868
UNRATE,2008-05-01,2008-04-01,1.0,0.027907899013733806,-0.15959210098626642,0.21540789901373403
UNRATE,2008-06-01,2008-05-01,1.0,-0.21706512544406065,-0.6670651254440606,0.2329348745559393
UNRATE,2008-07-01,2008-06-01,1.0999999999999996,0.19723558136545527,-0.3652644186345444,0.7597355813654549
UNRATE,2008-08-01,2008-07-01,1.5,0.38357914208603966,-0.003920857913959852,0.7710791420860392
UNRATE,2008-09-01,2008-08-01,1.3999999999999995,0.7141045580846264,0.08910455808462625,1.3391045580846264
UNRATE,2008-10-01,2008-09-01,1.7999999999999998,0.9037050279661548,0.26620502796615475,1.5412050279661549
UNRATE,2008-11-01,2008-10-01,2.0999999999999996,1.2480502734576717,0.6230502734576716,1.8730502734576717
UNRATE,2008-12-01,2008-11-01,2.3,1.3443401116298899,0.4568401116298899,2.23184011162989
UNRATE,2009-01-01,2008-12-01,2.8,0.9515463966999531,0.11404639669995287,1.7890463966999532
UNRATE,2009-02-01,2009-01-01,3.4000000000000004,0.7904674615185818,-0.12203253848141815,1.7029674615185817
UNRATE,2009-03-01,2009-02-01,3.5999999999999996,1.209440509442925,0.034440509442925094,2.384440509442925
UNRATE,2009-04-01,2009-03-01,4.0,1.8610306753699821,0.9485306753699821,2.773530675369982
UNRATE,2009-05-01,2009-04-01,4.0,2.15290142279885,0.80290142279885,3.50290142279885
UNRATE,2009-06-01,2009-05-01,3.9000000000000004,1.7912041715081712,0.41620417150817124,3.1662041715081712
UNRATE,2009-07-01,2009-06-01,3.7,0.020049003003876444,-1.3424509969961236,1.3825490030038765
UNRATE,2009-08-01,2009-07-01,3.5,-0.07044587556729448,-1.6704458755672942,1.529554124432705
UNRATE,2009-09-01,2009-08-01,3.700000000000001,0.10078959052987918,-1.3492104094701205,1.550789590529879
UNRATE,2009-10-01,2009-09-01,3.5,0.5933742707000759,-1.5191257292999238,2.705874270700076
UNRATE,2009-11-01,2009-10-01,3.1000000000000005,0.8028827345090817,-1.6596172654909176,3.265382734509081
UNRATE,2009-12-01,2009-11-01,2.6000000000000005,1.0753277831710262,-1.5121722168289735,3.6628277831710263
UNRATE,2010-01-01,2009-12-01,2.000000000000001,1.2766769523841428,-1.7233230476158572,4.276676952384142
UNRATE,2010-02-01,2010-01-01,1.5,1.4666344410841006,-1.6583655589159,4.591634441084102
UNRATE,2010-03-01,2010-02-01,1.200000000000001,1.6142131785392717,-1.9232868214607277,5.151713178539271
UNRATE,2010-04-01,2010-03-01,0.9000000000000004,1.7130400646107236,-2.1494599353892765,5.575540064610723
UNRATE,2010-05-01,2010-04-01,0.1999999999999993,1.7177256390332751,-2.1072743609667253,5.542725639033275
UNRATE,2010-06-01,2010-05-01,-0.09999999999999964,1.5912743668076423,-2.1462256331923575,5.328774366807642
