feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.2312969240829443,0.06011279067638322,8
INDPRO_lag12,0.18211264837157454,0.04119328937878494,8
DPCERA3M086SBEA_lag12,0.18001029830715204,0.07214493087949066,8
USREC_lag12,0.11288030254202584,0.09247689078189784,8
TB3MS_lag12,0.07948214967695277,0.05866847198531772,8
BUSLOANS_lag12,0.05468109201510257,0.054810073372057094,8
CPIAUCSL_lag12,0.0462047324359873,0.08708778659517055,8
OILPRICEX_lag12,0.044643195631559496,0.04648932160596249,8
RPI_lag12,0.03803193390869832,0.03924510004596714,8
M2SL_lag12,0.030656723028002805,0.035290884703461894,8
