feature,ratio_mean,ratio_std,n_windows
DPCERA3M086SBEA_lag12,1.8988395470129078,0.3141711351806381,4
TB3MS_lag12,1.4541417598713826,0.2905370597470704,4
OILPRICEX_lag12,1.2960747443345932,0.2298955551860414,4
SP500_lag12,1.058680385713925,0.10206574599116333,4
CPIAUCSL_lag12,1.057980700501533,0.06225273509300407,4
BUSLOANS_lag12,1.0251166733262507,0.05740832193517389,4
RPI_lag12,1.0,0.0,4
USREC_lag12,1.0,0.0,4
M2SL_lag12,0.9555876439779312,0.045406516503639166,4
INDPRO_lag12,0.89631974010411,0.15895931006279515,4
UNRATE_lag12,0.8898377157333647,0.25700588657992746,4
