feature,shap_share_mean,shap_share_std,n_windows
USREC_lag1,0.34342821956739283,0.2091945345235895,12
SP500_lag1,0.1954563687702702,0.11139142213788769,12
INDPRO_lag1,0.1282987740679377,0.08096889232959988,12
RPI_lag1,0.08552417629993575,0.11722639430354606,12
BUSLOANS_lag1,0.06981440340801214,0.046231142421341444,12
TB3MS_lag1,0.06432385705527434,0.13404031689878967,12
DPCERA3M086SBEA_lag1,0.04673985470786235,0.1111855465100032,12
CPIAUCSL_lag1,0.0275632208789838,0.04383768680109775,12
M2SL_lag1,0.02351434494055396,0.030393896422627967,12
OILPRICEX_lag1,0.015336780303776996,0.012547553091198501,12
