feature,ratio_mean,ratio_std,n_windows
USREC_lag36,1.0705471036741052,0.04863231751264678,3
RPI_lag36,1.026803058093255,0.013604823997203704,3
INDPRO_lag36,1.0145714879957515,0.008924005471313352,3
CPIAUCSL_lag36,1.0039281246247358,0.005883201365125287,3
DPCERA3M086SBEA_lag36,1.0039203178445506,0.0014023760408394552,3
M2SL_lag36,1.0035284786474035,0.002584547038485127,3
TB3MS_lag36,1.0034936628231304,0.001406145491347602,3
SP500_lag36,0.999929450308186,0.0010773497771195374,3
BUSLOANS_lag36,0.9998100379654623,0.003254167806485687,3
OILPRICEX_lag36,0.9994490044477082,0.00032212007232880496,3
