feature,ratio_mean,ratio_std,n_windows
CPIAUCSL_lag36,1.0247900242669141,0.031139003711526666,3
UNRATE_lag36,1.0116840181652977,0.03004095023405579,3
TB3MS_lag36,1.004630123500669,0.02460262653753293,3
BUSLOANS_lag36,1.0032241776293909,0.0035804988108879316,3
OILPRICEX_lag36,1.0031777017513075,0.01565405550196755,3
DPCERA3M086SBEA_lag36,1.0017008851622233,0.005675449516515507,3
M2SL_lag36,1.0005017298096606,0.00740122568527892,3
RPI_lag36,1.0000560073019005,0.002157418579353927,3
SP500_lag36,0.9992229350285298,0.001593033298184737,3
USREC_lag36,0.9991079019856541,0.0012616171108540313,3
INDPRO_lag36,0.9986083417853219,0.0024596367418700444,3
