feature,ratio_mean,ratio_std,n_windows
TB3MS_lag12,1.0941637969525007,0.2526983972570527,4
INDPRO_lag12,1.0354710418750985,0.05545417042408295,4
RPI_lag12,1.0204451556967673,0.019712621250886193,4
BUSLOANS_lag12,1.0176434707988127,0.01941710100251369,4
M2SL_lag12,1.0000258404379618,0.0005837946057709343,4
USREC_lag12,1.0,0.0,4
CPIAUCSL_lag12,0.999453325870598,0.0006802779877409905,4
DPCERA3M086SBEA_lag12,0.9942957008090829,0.028451373232213865,4
SP500_lag12,0.9512923674528911,0.1324264562461218,4
OILPRICEX_lag12,0.8960372383198353,0.05429536972773494,4
UNRATE_lag12,0.8130471842833564,0.19208204705606843,4
