feature,shap_share_mean,shap_share_std,n_windows
INDPRO_lag1,0.2652425972433668,0.036361698391783534,7
CPIAUCSL_lag1,0.22418050619350186,0.04643635688746098,7
DPCERA3M086SBEA_lag1,0.1543859360608022,0.025559731981217606,7
RPI_lag1,0.11962065546286833,0.025741219727101913,7
BUSLOANS_lag1,0.07431327780363775,0.010578612546280718,7
UNRATE_lag1,0.06779161353138864,0.008496578654662136,7
M2SL_lag1,0.06677545228043266,0.03687266286011679,7
USREC_lag1,0.019845899459792794,0.002064092734703593,7
OILPRICEX_lag1,0.003451372578526624,0.002608869730434007,7
SP500_lag1,0.0022452401394777474,0.001602339429788751,7
TB3MS_lag1,0.0021474492462046813,0.00014706163635999338,7
