feature,ratio_mean,ratio_std,n_windows
RPI_lag1,1.0069370114534326,0.001564398311052595,2
INDPRO_lag1,1.0027445637218602,0.0022383884128041043,2
TB3MS_lag1,1.0026237288686168,0.0015308018790419764,2
M2SL_lag1,1.0010834502043355,0.0007001521806265787,2
BUSLOANS_lag1,1.0008933412487098,0.0004793317581779366,2
USREC_lag1,1.0003258214219346,0.004862175522280965,2
OILPRICEX_lag1,1.0000540064285741,0.00010969269236021928,2
SP500_lag1,1.0000294544734811,2.9066087031126564e-05,2
DPCERA3M086SBEA_lag1,0.9979314695708913,0.0009629817992935497,2
CPIAUCSL_lag1,0.9974695492631044,0.002621214042311082,2
UNRATE_lag1,0.9526682995627971,0.1015807450694739,2
