feature,ratio_mean,ratio_std,n_windows
USREC_lag12,1.1490358101294689,0.03311902984193139,3
SP500_lag12,1.0132324952313148,0.007141139276111362,3
OILPRICEX_lag12,1.0039007999269904,0.0023044984334881836,3
BUSLOANS_lag12,1.0015435346788717,0.0005319413744413218,3
TB3MS_lag12,1.0010156624112867,0.0030258444616883596,3
M2SL_lag12,1.000106054519745,4.6029583258904556e-05,3
RPI_lag12,1.0000904818336964,0.0002343680147490181,3
CPIAUCSL_lag12,1.0000023293072668,4.565564531966953e-06,3
DPCERA3M086SBEA_lag12,0.9989639541019629,0.0005119993221091685,3
UNRATE_lag12,0.9973566325488344,0.001719527636411867,3
INDPRO_lag12,0.9968712530362013,0.0009151876515856873,3
