feature,ratio_mean,ratio_std,n_windows
UNRATE_lag36,1.0399485081090025,0.0607167174667545,2
DPCERA3M086SBEA_lag36,1.00587718387832,0.005877183878320258,2
RPI_lag36,1.0013630962487556,0.0013630962487559684,2
BUSLOANS_lag36,1.0003343219954108,0.00033432199541094665,2
USREC_lag36,1.0,2.220446049250313e-16,2
OILPRICEX_lag36,0.9984924809177116,0.001507519082288189,2
M2SL_lag36,0.9981574022764403,0.001842597723559436,2
INDPRO_lag36,0.9972525971770994,0.0027474028229004244,2
SP500_lag36,0.9948123771354227,0.005187622864577135,2
CPIAUCSL_lag36,0.9861868203454911,0.013813179654508678,2
TB3MS_lag36,0.9559836757116545,0.04401632428834523,2
