feature,shap_share_mean,shap_share_std,n_windows
USREC_lag12,0.3678090731301022,0.1874099055979928,11
SP500_lag12,0.3168626562710379,0.1010133204015201,11
DPCERA3M086SBEA_lag12,0.08278961709329315,0.0810427897543809,11
INDPRO_lag12,0.07883949446414228,0.05907221111216526,11
TB3MS_lag12,0.05275056471166662,0.04599003870307253,11
RPI_lag12,0.04207538667313438,0.041610631292447534,11
BUSLOANS_lag12,0.03659211928145716,0.030284348613494966,11
OILPRICEX_lag12,0.016060349261114763,0.010173032149432047,11
CPIAUCSL_lag12,0.00322313164689495,0.004270080564844441,11
M2SL_lag12,0.002997607467156682,0.0022328768916599455,11
