feature,shap_share_mean,shap_share_std,n_windows
DPCERA3M086SBEA_lag12,0.3614437948691827,0.04942191716122921,5
RPI_lag12,0.26530802623966526,0.059134148006259935,5
CPIAUCSL_lag12,0.09627919143543247,0.022179006206532504,5
SP500_lag12,0.09342270916367447,0.008655311652557876,5
INDPRO_lag12,0.07066734598958413,0.02637451057433193,5
BUSLOANS_lag12,0.046276464342968206,0.012653230109033591,5
M2SL_lag12,0.04065764665531916,0.03439482915853133,5
USREC_lag12,0.018775960529494307,0.0025013315789825874,5
TB3MS_lag12,0.003858087098689333,0.00039496054112282117,5
OILPRICEX_lag12,0.0033107736759899822,0.0004660060994204664,5
