feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.2071570972634752,0.04759071052501692,11
INDPRO_lag12,0.15525484030893105,0.03755083573437984,11
TB3MS_lag12,0.14624459505381576,0.040507266244476696,11
DPCERA3M086SBEA_lag12,0.12911070120991758,0.02278667074984762,11
BUSLOANS_lag12,0.09170666356422093,0.027451040369973402,11
OILPRICEX_lag12,0.07314569627052733,0.026379717575636584,11
USREC_lag12,0.054443905484536655,0.023182296735370447,11
CPIAUCSL_lag12,0.054036845549950224,0.0666112347055006,11
RPI_lag12,0.04551054120116582,0.023306199169140365,11
M2SL_lag12,0.043389114093459406,0.030258838406851996,11
