feature,ratio_mean,ratio_std,n_windows
INDPRO_lag12,1.0167617832241744,0.013887514583397894,3
USREC_lag12,1.011979029760037,0.02384350087732432,3
BUSLOANS_lag12,1.0107666746180615,0.01071840685019742,3
TB3MS_lag12,1.005215590776517,0.004856831563644436,3
RPI_lag12,1.003024143509321,0.003921405655663824,3
DPCERA3M086SBEA_lag12,1.0008168152163088,0.007939250779936652,3
CPIAUCSL_lag12,1.0001024983940516,0.002008030506087193,3
M2SL_lag12,0.9967846911825706,0.0036328846085410694,3
OILPRICEX_lag12,0.9897947613398431,0.0085204591585969,3
SP500_lag12,0.9765777171477819,0.021902803137772358,3
