feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.32349583333218557,0.1408448079547857,11
USREC_lag12,0.27071021303964776,0.19761954141086935,11
DPCERA3M086SBEA_lag12,0.14205766908425377,0.14847570971269447,11
INDPRO_lag12,0.08870705842791204,0.046655167308612334,11
RPI_lag12,0.06204584403574375,0.07607354676109732,11
BUSLOANS_lag12,0.04604910492034513,0.029189937580976124,11
TB3MS_lag12,0.031281298312487785,0.022861880113266862,11
OILPRICEX_lag12,0.012392486266160617,0.010163751074874142,11
CPIAUCSL_lag12,0.012057193426128765,0.031439322745600795,11
M2SL_lag12,0.011203299155134794,0.012223113214771571,11
