feature,ratio_mean,ratio_std,n_windows
USREC_lag12,1.022673562598703,0.022254446534576755,2
TB3MS_lag12,1.0147853081260017,0.014695519497903042,2
OILPRICEX_lag12,1.0002683186722452,0.00026653145678579016,2
BUSLOANS_lag12,1.000229661149782,0.0002293724436899236,2
M2SL_lag12,0.9999993092129495,6.841688348635522e-07,2
CPIAUCSL_lag12,0.9999984923379895,1.4981057209206838e-06,2
DPCERA3M086SBEA_lag12,0.9997631715309039,0.00023646669535398734,2
RPI_lag12,0.9996490628785476,0.00035038845700674504,2
INDPRO_lag12,0.9996381320425829,0.0003623588379906839,2
SP500_lag12,0.9782484386438799,0.021708866263405235,2
