feature,shap_share_mean,shap_share_std,n_windows
DPCERA3M086SBEA_lag12,0.4225764043322267,0.11374925799495961,12
RPI_lag12,0.13827959632795925,0.1076204959866458,12
INDPRO_lag12,0.1283721728301877,0.04352111370828864,12
SP500_lag12,0.10167582997789397,0.013740323999213084,12
BUSLOANS_lag12,0.07806668455291545,0.02488002490887387,12
CPIAUCSL_lag12,0.06104420551870437,0.04158939884280674,12
M2SL_lag12,0.03631291574749206,0.051020893968879016,12
USREC_lag12,0.02568970193370562,0.007316364007046859,12
TB3MS_lag12,0.004292007866947359,0.00042941173359205823,12
OILPRICEX_lag12,0.003690480911967536,0.0009544977040256082,12
