feature,shap_share_mean,shap_share_std,n_windows
USREC_lag6,0.38069157863438935,0.2174357245500477,11
INDPRO_lag6,0.21647254895337698,0.11210783987478554,11
BUSLOANS_lag6,0.11105832994285568,0.06001732595593999,11
DPCERA3M086SBEA_lag6,0.06017529243596221,0.039235640243816754,11
RPI_lag6,0.05144124290622984,0.026059638623643116,11
TB3MS_lag6,0.045586343677084855,0.12683550083304065,11
M2SL_lag6,0.040235448680270805,0.031652059396441175,11
SP500_lag6,0.03975472213689105,0.03631639110000976,11
CPIAUCSL_lag6,0.032526221074714215,0.03814241521419511,11
OILPRICEX_lag6,0.02205827155822502,0.012876382796071045,11
