feature,ratio_mean,ratio_std,n_windows
USREC_lag12,1.1081946970216106,0.01473048293665822,3
SP500_lag12,1.0173558583482685,0.007699098254295907,3
BUSLOANS_lag12,1.009677710725134,0.0036281880650208035,3
OILPRICEX_lag12,1.0026723294131574,0.0015653811434762621,3
M2SL_lag12,1.0019830811707944,0.0007248091354068531,3
RPI_lag12,1.0006097206479112,0.0008879271972069568,3
TB3MS_lag12,1.0004392940852862,0.0021892707743778905,3
CPIAUCSL_lag12,0.9994807413172612,0.0006799765892938913,3
UNRATE_lag12,0.9960894660267477,0.0023849489802994796,3
DPCERA3M086SBEA_lag12,0.989595823666389,0.0025348043468094526,3
INDPRO_lag12,0.9882157586090533,0.005976094827360163,3
