feature,shap_share_mean,shap_share_std,n_windows
DPCERA3M086SBEA_lag12,0.4018640276708117,0.08001764493559906,11
RPI_lag12,0.15997689819241942,0.11653797878292267,11
INDPRO_lag12,0.14045793705932538,0.044420148129983884,11
SP500_lag12,0.08650612399967493,0.019169895671618697,11
BUSLOANS_lag12,0.07742998630142746,0.02318365524738153,11
CPIAUCSL_lag12,0.06919982413243281,0.047593163110203375,11
M2SL_lag12,0.029031591769977782,0.022396988738615113,11
USREC_lag12,0.02602158389668665,0.007048816975009044,11
TB3MS_lag12,0.004020536526460383,0.0004140175504011185,11
OILPRICEX_lag12,0.003164805554442003,0.0010220664244132167,11
UNRATE_lag12,0.002326684896341602,0.0006546845623103155,11
