feature,shap_share_mean,shap_share_std,n_windows
UNRATE_lag6,0.25370258930660017,0.08258541420850744,12
INDPRO_lag6,0.17690631696949463,0.06499150176409763,12
USREC_lag6,0.1076974268031393,0.11891056333551708,12
BUSLOANS_lag6,0.08489044602602806,0.0557779606556346,12
DPCERA3M086SBEA_lag6,0.08180074588272024,0.06352922286336432,12
SP500_lag6,0.070188201659555,0.039207047264315516,12
TB3MS_lag6,0.06715028494761421,0.034332123294355706,12
M2SL_lag6,0.04463484684948423,0.05575089437292239,12
OILPRICEX_lag6,0.04045551393897812,0.04405685093020082,12
RPI_lag6,0.03842904890383936,0.03969548843684403,12
CPIAUCSL_lag6,0.034144578712546676,0.02552863021135155,12
