feature,shap_share_mean,shap_share_std,n_windows
UNRATE_lag12,0.2584384109551895,0.021646751866688536,4
SP500_lag12,0.1474541118836421,0.018588488620695263,4
TB3MS_lag12,0.14523586033653146,0.010321325374197889,4
INDPRO_lag12,0.1400131235282242,0.004550252054677322,4
BUSLOANS_lag12,0.11298187271341634,0.021435079818003886,4
DPCERA3M086SBEA_lag12,0.10164701070741339,0.006959815231869507,4
USREC_lag12,0.04542218594232017,0.023228971847695457,4
RPI_lag12,0.018938551195262603,0.011274704105015076,4
OILPRICEX_lag12,0.012257797199072367,0.014554581107677916,4
M2SL_lag12,0.010386835386835387,0.013823706196076811,4
CPIAUCSL_lag12,0.007224240152092502,0.00629616400170098,4
