feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.2856094473961727,0.1089391498563621,12
USREC_lag12,0.27780756827344694,0.1726268426104274,12
DPCERA3M086SBEA_lag12,0.12017865388134906,0.12733804642543214,12
INDPRO_lag12,0.10486257198563807,0.06009465501838336,12
BUSLOANS_lag12,0.06244438051144944,0.04135296901827163,12
RPI_lag12,0.05982238478673025,0.03847470653010623,12
TB3MS_lag12,0.030172186884034752,0.025501529270393515,12
UNRATE_lag12,0.02990022719634643,0.03569227908622197,12
OILPRICEX_lag12,0.012307154638443384,0.008488358683037699,12
M2SL_lag12,0.011059755534882101,0.013129623124692968,12
CPIAUCSL_lag12,0.005835668911506857,0.006436191147748035,12
