unique_id,model_label,model_name,partition,mae,coverage,width,n,perm_mae_top1_feature,perm_mae_top1,perm_dev_top1_feature,perm_dev_top1,shap_share_top1_feature,shap_share_top1
UNRATE,LR,LR,2000-2008,0.5235076389967968,0.6574074074074074,1.2982423414894464,108,TB3MS_lag12,1.0625975176899054,TB3MS_lag12,1.106146195285596,DPCERA3M086SBEA_lag12,0.4051252467426445
