feature,shap_share_mean,shap_share_std,n_windows
TB3MS_lag24,0.30362594026748385,0.23443234024639195,7
UNRATE_lag24,0.27011157268015873,0.2996779018115573,7
BUSLOANS_lag24,0.07492695158658379,0.07385913703519843,7
INDPRO_lag24,0.06038548628539584,0.04944375301750923,7
USREC_lag24,0.05624819624819625,0.06795998177203424,7
OILPRICEX_lag24,0.05456884187062059,0.048693222233580156,7
DPCERA3M086SBEA_lag24,0.04607271445378169,0.047934237330275735,7
CPIAUCSL_lag24,0.04257046686048797,0.03889734246678671,7
RPI_lag24,0.03959100603055984,0.03934128005632549,7
SP500_lag24,0.030545189465900954,0.030688455928414987,7
M2SL_lag24,0.021353634250830512,0.03275230310235696,7
