feature,shap_share_mean,shap_share_std,n_windows
UNRATE_lag6,0.25295693725222185,0.08621896863520899,11
INDPRO_lag6,0.17480689123944868,0.0674907010095487,11
USREC_lag6,0.1127261972051563,0.12297027677873351,11
BUSLOANS_lag6,0.08654715324051544,0.057974816741205276,11
DPCERA3M086SBEA_lag6,0.08447527256469912,0.0657041147314581,11
SP500_lag6,0.06791093860696043,0.040183407132819496,11
TB3MS_lag6,0.06286524591687784,0.032642151256890364,11
M2SL_lag6,0.04479645630333345,0.05822721884238839,11
OILPRICEX_lag6,0.04067008447022722,0.046009876428803075,11
RPI_lag6,0.03845939534098493,0.04146045220475527,11
CPIAUCSL_lag6,0.03378542785957473,0.026634743088629096,11
