feature,shap_share_mean,shap_share_std,n_windows
DPCERA3M086SBEA_lag24,0.3426873956826629,0.0245819196091736,7
RPI_lag24,0.2692382291658421,0.0181936756579738,7
CPIAUCSL_lag24,0.155313074664171,0.0128722051782874,7
BUSLOANS_lag24,0.09336642614635,0.011751910403161,7
INDPRO_lag24,0.0929326967885355,0.0173423834086447,7
M2SL_lag24,0.0190307176844921,0.0253076951382503,7
SP500_lag24,0.0108339132454334,0.0051092486667782,7
USREC_lag24,0.0099959512934261,0.0012077646987813,7
TB3MS_lag24,0.0049620779145904,0.0007298427673206,7
OILPRICEX_lag24,0.001639517414496,0.0003640774307607,7
