feature,shap_share_mean,shap_share_std,n_windows
TB3MS_lag24,0.2733113732442442,0.20919656606323522,12
UNRATE_lag24,0.21677481028810042,0.24579577534906205,12
INDPRO_lag24,0.09653789249659284,0.09652461589114746,12
BUSLOANS_lag24,0.08858086969567991,0.0708782554623242,12
DPCERA3M086SBEA_lag24,0.06945915632169512,0.060296020825971075,12
OILPRICEX_lag24,0.05111945620195135,0.04153041550174234,12
M2SL_lag24,0.046791501448385474,0.06312549700087082,12
CPIAUCSL_lag24,0.04337086177068215,0.039974641495208726,12
RPI_lag24,0.043286308372596956,0.03399626813600338,12
USREC_lag24,0.037546504437611934,0.05699332823099222,12
SP500_lag24,0.03322126572245965,0.028128979722286288,12
