unique_id,model_label,model_name,partition,mae,coverage,width,n,perm_mae_top1_feature,perm_mae_top1,perm_dev_top1_feature,perm_dev_top1,shap_share_top1_feature,shap_share_top1
UNRATE,LGBM,LGBM,2000-2008,0.592982774649502,0.6759259259259259,1.4653123604943477,108,UNRATE_lag24,1.045323889146127,UNRATE_lag24,1.045185598817198,TB3MS_lag24,0.30362594026748385
