feature,ratio_mean,ratio_std,n_windows
TB3MS_lag24,1.0693780537433504,0.0519496300780656,3
USREC_lag24,1.0543992374711368,0.0435211085729141,3
INDPRO_lag24,1.0094109994948772,0.0073104552092478,3
SP500_lag24,1.0081440965252275,0.0021758237668076,3
RPI_lag24,1.0026295223670376,0.0036068925951725,3
OILPRICEX_lag24,1.0007982501198074,0.0024714077081947,3
M2SL_lag24,0.9994859699524,0.0018976279781088,3
BUSLOANS_lag24,0.9979525399015752,0.0102614234958187,3
CPIAUCSL_lag24,0.9943026846589116,0.0096106735625794,3
DPCERA3M086SBEA_lag24,0.9885063023959568,0.0177659893187039,3
