feature,ratio_mean,ratio_std,n_windows
UNRATE_lag36,1.0602497970430702,0.05433843137833358,3
INDPRO_lag36,1.0500228197259351,0.025910105187234436,3
CPIAUCSL_lag36,1.006892978350135,0.005720311528570374,3
BUSLOANS_lag36,1.0055952186946888,0.004294838440669562,3
OILPRICEX_lag36,1.0038720780309225,0.0016621307499082893,3
TB3MS_lag36,1.0023129416464895,0.0016452850810042298,3
SP500_lag36,1.0014586944518684,0.004311587934649248,3
RPI_lag36,1.0005021767818527,0.002566278758753845,3
M2SL_lag36,0.9967899298742554,0.002530771894924936,3
USREC_lag36,0.9942038571824519,0.01101244373222614,3
DPCERA3M086SBEA_lag36,0.9920153984567723,0.0008997691428040955,3
