feature,ratio_mean,ratio_std,n_windows
USREC_lag12,1.0631106459327333,0.019718121578843374,3
INDPRO_lag12,1.0192756871066715,0.01539868159345297,3
SP500_lag12,1.0086309230590078,0.0018582487730892808,3
TB3MS_lag12,1.006739392332406,0.007231089770788547,3
OILPRICEX_lag12,1.0029228744372565,0.004133568670281706,3
BUSLOANS_lag12,1.0027858485733558,0.003939784835157963,3
DPCERA3M086SBEA_lag12,1.0008209783422393,0.006108631968694965,3
CPIAUCSL_lag12,1.0007641780274807,0.001080710930530762,3
M2SL_lag12,1.00057914121422,0.0008190293596795107,3
RPI_lag12,0.9998822212380697,0.0001665643224811201,3
