feature,shap_share_mean,shap_share_std,n_windows
UNRATE_lag1,0.4978572239750893,0.26768157199961673,4
USREC_lag1,0.16867043344599464,0.08712922415973948,4
INDPRO_lag1,0.09590560142742707,0.0907960952174474,4
CPIAUCSL_lag1,0.06128519366537006,0.09994544660694568,4
DPCERA3M086SBEA_lag1,0.048958461163442636,0.06136271231343706,4
RPI_lag1,0.039006764876463686,0.054420351918262354,4
BUSLOANS_lag1,0.03698946323221704,0.031081200892347543,4
M2SL_lag1,0.02222794620548996,0.028709536272692952,4
OILPRICEX_lag1,0.015329513472574066,0.01002596490934335,4
SP500_lag1,0.00805310321736107,0.00807970977068094,4
TB3MS_lag1,0.005716295318570464,0.0037944343046454614,4
