feature,shap_share_mean,shap_share_std,n_windows
SP500_lag12,0.28909649439901075,0.11307069280907872,11
USREC_lag12,0.27535127175622764,0.1801257222071634,11
DPCERA3M086SBEA_lag12,0.12974912227815205,0.12854995530614302,11
INDPRO_lag12,0.10953526497213421,0.05946485833474318,11
RPI_lag12,0.05587504619468988,0.03762817643020126,11
BUSLOANS_lag12,0.05504958088018102,0.03305101111128871,11
TB3MS_lag12,0.03167585893888956,0.026118496004543374,11
UNRATE_lag12,0.02783906332943983,0.03659084228893193,11
OILPRICEX_lag12,0.012181116553965216,0.008852512490724409,11
M2SL_lag12,0.007968908355693794,0.00866227060058273,11
CPIAUCSL_lag12,0.0056782723416160495,0.0066973850342003614,11
