feature,ratio_mean,ratio_std,n_windows
USREC_lag12,1.148276410233106,0.01942738559255986,3
SP500_lag12,1.0284457133724536,0.010459345274452997,3
OILPRICEX_lag12,1.0045168362475005,0.002332743114187123,3
BUSLOANS_lag12,1.0029713364036859,0.003174601064647296,3
TB3MS_lag12,1.0013627959271953,0.0020182668071066045,3
M2SL_lag12,1.0001462520276478,0.00017406443155644236,3
CPIAUCSL_lag12,0.9999846142789511,1.6891189873902115e-05,3
RPI_lag12,0.9996314870601996,0.0005959083144126631,3
DPCERA3M086SBEA_lag12,0.9996243419268379,7.255547033401146e-05,3
INDPRO_lag12,0.9972228966372348,0.0026321005558385545,3
