feature,ratio_mean,ratio_std,n_windows
USREC_lag12,1.030631480404395,0.023224978538200335,3
UNRATE_lag12,1.010319404654827,0.020132583527511037,3
INDPRO_lag12,1.0035501797512374,0.008711858715239494,3
RPI_lag12,1.0028236364282206,0.0015036975262247866,3
CPIAUCSL_lag12,0.9999343696415348,9.281534304476806e-05,3
BUSLOANS_lag12,0.9971588902835519,0.01913908106772954,3
TB3MS_lag12,0.9918756437457708,0.009306621835539867,3
OILPRICEX_lag12,0.9910532761504598,0.0019808851017307193,3
M2SL_lag12,0.9728972322777497,0.016281818683826547,3
DPCERA3M086SBEA_lag12,0.9525208323671506,0.021087136779814723,3
SP500_lag12,0.9431384268307376,0.04499960606821558,3
