feature,shap_share_mean,shap_share_std,n_windows
DPCERA3M086SBEA_lag24,0.34268739568266293,0.024581919609173632,7
RPI_lag24,0.26923822916584217,0.0181936756579738,7
CPIAUCSL_lag24,0.15531307466417107,0.012872205178287494,7
BUSLOANS_lag24,0.09336642614635006,0.011751910403161005,7
INDPRO_lag24,0.09293269678853557,0.017342383408644715,7
M2SL_lag24,0.019030717684492153,0.025307695138250354,7
SP500_lag24,0.010833913245433485,0.005109248666778248,7
USREC_lag24,0.009995951293426153,0.0012077646987813972,7
TB3MS_lag24,0.004962077914590428,0.0007298427673206262,7
OILPRICEX_lag24,0.0016395174144960567,0.0003640774307607626,7
